날짜,공원명,반경(m),반경내_행정동수,반경내_생활인구합,인구가중_평균거리(m),공원_lat,공원_lng
20250810,올림픽공원,2000,22,17870235.7111,1129.847363178927,37.520934,127.122959
20250810,송파나루근린공원(석촌호수),2000,13,12143379.2804,1206.9688496440567,37.5069328,127.0983002
20250810,인왕산도시자연공원(인왕산),2000,15,7378581.8748,1774.8816930917822,37.5849001,126.9578438
20250810,낙산공원,2000,22,13198421.9182,1280.2802501761037,37.580477,127.007587
20250810,북한산국립공원(북한산),2000,2,1287127.8133999999,1626.6734606726711,37.624549,127.000938
20250810,서울로 7017,2000,15,10389420.9546,1435.0963410104011,37.5567137,126.9695753
20250810,남산공원,2000,19,9462160.4832,1647.5952738781396,37.5501402,126.9903773
20250810,용산가족공원,2000,9,5579573.734999999,1314.6124976284814,37.522226,126.983335
20250810,효창근린공원(효창공원),2000,14,9690692.8903,1394.2696495979483,37.545234,126.95993
20250810,뚝섬한강공원,2000,16,12759446.527,1570.8384786088538,37.52935069999999,127.0699562
20250810,잠원한강공원,2000,9,7753888.288899999,1506.6334390652414,37.5206865,127.0122724
20250810,여의도한강공원,2000,16,12878563.1136,1538.275067097535,37.5267106,126.9347112
20250810,반포한강공원,2000,9,6648879.8459,1268.197753153542,37.5106226,126.9959627
20250810,망원한강공원,2000,6,6199906.513699999,1602.420238861726,37.5527919,126.8985613
20250810,잠실한강공원,2000,6,6759797.756,1106.6310956438372,37.5175896,127.0867236
20250810,양화한강공원,2000,14,8409215.821200002,1417.843977226457,37.53847,126.9023
20250810,난지한강공원,2000,2,2226988.9303,908.8760025766459,37.56619,126.8765
20250810,이촌한강공원,2000,3,3450272.1384,1459.231155516702,37.51703,126.9717
20250810,광나루한강공원,2000,2,1574588.656,1322.6384099159832,37.54894,127.1201
20250810,강서한강공원,2000,0,0.0,,37.5882,126.8153
20250810,길동생태공원,2000,2,3245376.0508000003,1135.6268269375678,37.5403935,127.1547791
20250810,일자산허브천문공원,2000,2,3245376.0508000003,1129.8684453612568,37.53967,127.153917
20250810,북서울꿈의숲,2000,5,3578104.3459999994,1433.9006358948614,37.6233355,127.0407344
20250810,방화근린공원,2000,0,0.0,,37.5819812,126.8132285
20250810,우장산근린공원(우장산/우장산근린공원),2000,18,14422225.2248,596.0882043984626,37.5541932,126.844932
20250810,서울식물원,2000,0,0.0,,37.569781,126.83483
20250810,서울대공원,2000,0,0.0,,37.4264494,127.0198465
20250810,관악산공원(관악산),2000,0,0.0,,37.445208,126.96413
20250810,어린이대공원,2000,15,10169474.657,1184.9096588594552,37.5498987,127.0809212
20250810,아차산공원(아차산),2000,2,1596841.9098,895.2039621166017,37.5517142,127.1010031
20250810,고척근린공원,2000,5,3097539.0866,1417.8977983140908,37.5042944,126.8521495
20250810,푸른수목원,2000,1,610013.6331,1370.1055462696686,37.483029,126.82407
20250810,금천체육공원,2000,13,7206175.9415,1569.482377239492,37.468164,126.908681
20250810,금천폭포근린공원,2000,9,4746342.502699999,1344.8508015034547,37.4468663,126.9040127
20250810,수락산도시자연공원(수락산),2000,0,0.0,,37.699232,127.0813633
20250810,불암산도시자연공원(불암산),2000,3,1872730.1557,1712.8160073410304,37.6636719,127.0952714
20250810,서울창포원,2000,1,1088223.5041,1248.57811404843,37.689585,127.047938
20250810,용두근린공원(용두공원),2000,21,14670540.022700002,787.4438158152227,37.5732791,127.0390042
20250810,배봉산근린공원(배봉산),2000,4,2487910.3506,1548.9366096233457,37.5812324,127.0641623
20250810,국립서울현충원,2000,7,4942775.8564,1690.5642180490859,37.4998621,126.9736849
20250810,보라매공원,2000,7,5200022.7771,1532.6488251226922,37.492333,126.918289
20250810,독립공원(서대문독립공원),2000,24,13724727.346800001,1597.8483280833066,37.5738289,126.956771
20250810,청계산도시자연공원(청계산),2000,0,0.0,,37.4224347,127.0424726
20250810,매헌시민의숲,2000,4,3946191.8390999995,1005.256196339489,37.471225,127.035042
20250810,서울숲,2000,10,6430558.900900001,1359.9525183672943,37.5430717,127.0417982
20250810,달맞이근린공원,2000,14,7766505.771500001,1353.9763779176585,37.543564,127.0212054
20250810,청량근린공원(천장산),2000,4,3152895.2756,1375.5435352565714,37.6020055,127.0511145
20250810,서서울호수공원,2000,7,2600298.5454,922.2264339805106,37.5278392,126.8304789
20250810,파리근린공원(파리공원),2000,19,12725245.810999999,1549.2155289753205,37.5349739,126.8763932
20250810,선유도공원,2000,15,11118685.5578,1820.9549863297593,37.54255966,126.9017287
20250810,여의도공원(여의도도시근린공원),2000,3,4859643.9386,1702.5267498192861,37.5268088,126.9222841
20250810,진관근린공원(구파발폭포/이말산),2000,1,1863082.9249000002,1663.2189608354843,37.6370244,126.9192155
20250810,사가정공원(용마산),2000,2,1493003.6307,985.1576696442049,37.5797622,127.095997
20250810,중랑캠핑숲(중랑가족캠핑장),2000,14,9089625.4514,1242.9026903968079,37.6049896,127.1093075
